,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
276,1475445600.0,-0.31743869209809267,28011.0,69245.0,8.221989100817446,6.643623978201639,8.02901907356948,8.028719346049051,0.5520980926430505
275,1475359200.0,-0.21743869209809263,27909.0,69385.0,0.7319891008174366,7.503623978201638,3.439019073569476,0.5387193460490423,-0.06790190735694956
274,1475272800.0,-0.3274386920980927,27808.0,69526.0,7.311989100817435,2.9136239782016347,6.48901907356948,7.1187193460490406,0.6120980926430502
334,1480460400.0,0.06256130790190739,30510.0,59585.0,-10.63801089918256,-2.1763760217983616,-18.660980926430522,-10.831280653950955,0.6120980926430502
333,1480374000.0,0.13256130790190734,30422.0,59629.0,-17.798010899182557,-19.366376021798363,-21.410980926430522,-17.99128065395095,0.5220980926430503
332,1480287600.0,0.13256130790190734,30332.0,59677.0,-16.478010899182557,-21.696376021798365,-15.74098092643052,-16.67128065395095,0.6120980926430502
331,1480201200.0,-0.0574386920980926,30240.0,59727.0,-7.738010899182562,-15.786376021798365,-6.870980926430519,-7.931280653950957,0.45209809264305
330,1480114800.0,0.11256130790190733,30147.0,59781.0,-16.03801089918256,-10.516376021798365,-15.38098092643052,-16.231280653950954,0.09209809264305058
329,1480028400.0,0.13256130790190734,30052.0,59837.0,-11.548010899182557,-15.906376021798362,-10.170980926430524,-11.741280653950952,0.6120980926430502
328,1479942000.0,0.06256130790190739,29956.0,59896.0,-10.208010899182561,-9.876376021798364,-6.160980926430518,-10.301280653950954,0.6120980926430502
327,1479855600.0,0.0825613079019073,29858.0,59958.0,-6.738010899182562,-2.016376021798365,-3.050980926430519,-6.931280653950957,0.5820980926430508
326,1479769200.0,-0.14743869209809268,29759.0,60023.0,-1.5780108991825585,-3.5763760217983602,0.8590190735694776,-1.771280653950953,0.6120980926430502
325,1479682800.0,-0.07743869209809262,29659.0,60090.0,-0.9880108991825622,4.163623978201635,-0.8209809264305221,-1.1812806539509566,0.20209809264305
324,1479596400.0,0.10256130790190732,29557.0,60160.0,-6.528010899182561,-1.3463760217983634,-5.51098092643052,-6.721280653950956,0.3720980926430508
323,1479510000.0,-0.08743869209809263,29455.0,60233.0,-12.058010899182563,-6.036376021798361,-7.350980926430523,-12.251280653950957,0.29209809264305076
322,1479423600.0,-0.27743869209809263,29351.0,60308.0,-10.728010899182557,-7.956376021798363,-7.4309809264305215,-9.871280653950954,0.6120980926430502
321,1479337200.0,-0.08743869209809263,29246.0,60386.0,-6.168010899182562,-2.246376021798362,-0.290980926430521,-6.021280653950953,0.29209809264305076
320,1479250800.0,0.06256130790190739,29141.0,60466.0,-0.6380108991825608,-0.8163760217983622,3.209019073569479,-0.8312806539509552,-1.25790190735695
319,1479164400.0,0.24256130790190733,29035.0,60549.0,-1.9680108991825591,3.773623978201634,-0.800980926430519,-2.1612806539509535,-2.7179019073569495
318,1479078000.0,0.2025613079019073,28928.0,60633.0,-13.878010899182563,-3.0963760217983634,-13.070980926430522,-11.821280653950957,-3.4179019073569497
317,1478991600.0,0.1825613079019074,28821.0,60720.0,-15.958010899182561,-13.596376021798363,-10.910980926430518,-16.151280653950955,-2.6179019073569494
316,1478905200.0,-0.027438692098092687,28713.0,60810.0,-16.088010899182564,-8.786376021798361,-15.440980926430523,-16.281280653950958,-0.8179019073569496
315,1478818800.0,0.06256130790190739,28604.0,60901.0,-13.71801089918256,-15.966376021798364,-14.800980926430523,-13.911280653950953,-0.037901907356949316
314,1478732400.0,0.10256130790190732,28495.0,60995.0,-15.828010899182559,-11.316376021798362,-8.160980926430518,-16.021280653950953,-0.83790190735695
313,1478646000.0,0.032561307901907366,28386.0,61090.0,-17.128010899182563,-8.566376021798362,-11.050980926430519,-17.321280653950957,-1.1779019073569499
312,1478559600.0,-0.0574386920980926,28276.0,61188.0,-16.478010899182557,-11.57637602179836,-15.83098092643052,-16.67128065395095,-0.7279019073569497
311,1478473200.0,-0.00743869209809267,28167.0,61287.0,-13.99801089918256,-16.35637602179836,-9.790980926430521,-14.021280653950953,0.3720980926430508
310,1478386800.0,-0.25743869209809267,28056.0,61389.0,-9.078010899182559,-5.236376021798364,-4.40098092643052,-9.271280653950953,0.5320980926430501
309,1478300400.0,-0.10743869209809265,27946.0,61492.0,-8.098010899182562,-2.8663760217983665,-3.3709809264305193,-8.291280653950956,-0.83790190735695
308,1478214000.0,-0.07743869209809262,27836.0,61597.0,-6.958010899182561,-3.8963760217983605,-1.2109809264305227,-7.1512806539509555,0.2720980926430503
307,1478127600.0,-0.3274386920980927,27726.0,61704.0,-5.088010899182564,-1.3463760217983634,-5.040980926430521,-5.281280653950958,0.5320980926430501
306,1478041200.0,-0.25743869209809267,27615.0,61812.0,-5.878010899182563,-5.566376021798362,-3.560980926430524,-6.071280653950957,0.6120980926430502
305,1477954800.0,0.0025613079019073393,27505.0,61922.0,-0.5380108991825594,-1.7963760217983662,-0.4609809264305227,-0.7312806539509538,-1.2079019073569492
365,1483138800.0,0.38256130790190734,31895.0,59881.0,-16.24801089918256,-10.886376021798363,-8.83098092643052,-16.441280653950955,-4.63790190735695
364,1483052400.0,0.3125613079019074,31899.0,59822.0,-20.048010899182557,-9.356376021798361,-19.050980926430523,-18.99128065395095,-4.587901907356949
363,1482966000.0,0.3425613079019073,31900.0,59765.0,-26.29801089918256,-19.576376021798364,-18.08098092643052,-24.411280653950953,-5.247901907356949
